id_municipio;SUM de populacao_residente;;;;;;;;;;;;;;;;;;;;;;;;
3171907;4548;;;;;;;;;;;;;;;;;;;;;;;;
3172004;39154;;;;;;;;;;;;;;;;;;;;;;;;
3172103;4438;;;;;;;;;;;;;;;;;;;;;;;;
3172202;2356;;;;;;;;;;;;;;;;;;;;;;;;
3200102;30678;;;;;;;;;;;;;;;;;;;;;;;;
3200136;9709;;;;;;;;;;;;;;;;;;;;;;;;
3200169;12035;;;;;;;;;;;;;;;;;;;;;;;;
3200201;29166;;;;;;;;;;;;;;;;;;;;;;;;
3200300;13830;;;;;;;;;;;;;;;;;;;;;;;;
3200359;7433;;;;;;;;;;;;;;;;;;;;;;;;
3200409;29980;;;;;;;;;;;;;;;;;;;;;;;;
3200508;7222;;;;;;;;;;;;;;;;;;;;;;;;
3200607;94756;;;;;;;;;;;;;;;;;;;;;;;;
3200706;10536;;;;;;;;;;;;;;;;;;;;;;;;
3200805;30669;;;;;;;;;;;;;;;;;;;;;;;;
3200904;42488;;;;;;;;;;;;;;;;;;;;;;;;
3201001;13604;;;;;;;;;;;;;;;;;;;;;;;;
3201100;10253;;;;;;;;;;;;;;;;;;;;;;;;
3201159;12983;;;;;;;;;;;;;;;;;;;;;;;;
3201209;185757;;;;;;;;;;;;;;;;;;;;;;;;
3201308;353450;;;;;;;;;;;;;;;;;;;;;;;;
3201407;36925;;;;;;;;;;;;;;;;;;;;;;;;
3201506;120009;;;;;;;;;;;;;;;;;;;;;;;;
3201605;27449;;;;;;;;;;;;;;;;;;;;;;;;
3201704;11936;;;;;;;;;;;;;;;;;;;;;;;;
3201803;5083;;;;;;;;;;;;;;;;;;;;;;;;
3201902;35413;;;;;;;;;;;;;;;;;;;;;;;;
3202009;6596;;;;;;;;;;;;;;;;;;;;;;;;
3202108;21983;;;;;;;;;;;;;;;;;;;;;;;;
3202207;18011;;;;;;;;;;;;;;;;;;;;;;;;
3202256;11009;;;;;;;;;;;;;;;;;;;;;;;;
3202306;29353;;;;;;;;;;;;;;;;;;;;;;;;
3202405;124640;;;;;;;;;;;;;;;;;;;;;;;;
3202454;25376;;;;;;;;;;;;;;;;;;;;;;;;
3202504;11720;;;;;;;;;;;;;;;;;;;;;;;;
3202553;9518;;;;;;;;;;;;;;;;;;;;;;;;
3202603;12324;;;;;;;;;;;;;;;;;;;;;;;;
3202652;13709;;;;;;;;;;;;;;;;;;;;;;;;
3202702;13584;;;;;;;;;;;;;;;;;;;;;;;;
3202801;39824;;;;;;;;;;;;;;;;;;;;;;;;
3202900;10596;;;;;;;;;;;;;;;;;;;;;;;;
3203007;28589;;;;;;;;;;;;;;;;;;;;;;;;
3203056;28927;;;;;;;;;;;;;;;;;;;;;;;;
3203106;11566;;;;;;;;;;;;;;;;;;;;;;;;
3203130;14073;;;;;;;;;;;;;;;;;;;;;;;;
3203163;11092;;;;;;;;;;;;;;;;;;;;;;;;
3203205;166765;;;;;;;;;;;;;;;;;;;;;;;;
3203304;12766;;;;;;;;;;;;;;;;;;;;;;;;
3203320;41921;;;;;;;;;;;;;;;;;;;;;;;;
3203346;17639;;;;;;;;;;;;;;;;;;;;;;;;
3203353;12386;;;;;;;;;;;;;;;;;;;;;;;;
3203403;24473;;;;;;;;;;;;;;;;;;;;;;;;
3203502;18893;;;;;;;;;;;;;;;;;;;;;;;;
3203601;5463;;;;;;;;;;;;;;;;;;;;;;;;
3203700;18145;;;;;;;;;;;;;;;;;;;;;;;;
3203809;13742;;;;;;;;;;;;;;;;;;;;;;;;
3203908;49050;;;;;;;;;;;;;;;;;;;;;;;;
3204005;18889;;;;;;;;;;;;;;;;;;;;;;;;
3204054;21516;;;;;;;;;;;;;;;;;;;;;;;;
3204104;23910;;;;;;;;;;;;;;;;;;;;;;;;
3204203;22297;;;;;;;;;;;;;;;;;;;;;;;;
3204252;6494;;;;;;;;;;;;;;;;;;;;;;;;
3204302;13694;;;;;;;;;;;;;;;;;;;;;;;;
3204351;19269;;;;;;;;;;;;;;;;;;;;;;;;
3204401;11068;;;;;;;;;;;;;;;;;;;;;;;;
3204500;13105;;;;;;;;;;;;;;;;;;;;;;;;
3204559;41633;;;;;;;;;;;;;;;;;;;;;;;;
3204609;22804;;;;;;;;;;;;;;;;;;;;;;;;
3204658;8589;;;;;;;;;;;;;;;;;;;;;;;;
3204708;32245;;;;;;;;;;;;;;;;;;;;;;;;
3204807;10875;;;;;;;;;;;;;;;;;;;;;;;;
3204906;123725;;;;;;;;;;;;;;;;;;;;;;;;
3204955;10884;;;;;;;;;;;;;;;;;;;;;;;;
3205002;520584;;;;;;;;;;;;;;;;;;;;;;;;
3205010;26499;;;;;;;;;;;;;;;;;;;;;;;;
3205036;19555;;;;;;;;;;;;;;;;;;;;;;;;
3205069;23824;;;;;;;;;;;;;;;;;;;;;;;;
3205101;73415;;;;;;;;;;;;;;;;;;;;;;;;
3205150;8910;;;;;;;;;;;;;;;;;;;;;;;;
3205176;13726;;;;;;;;;;;;;;;;;;;;;;;;
3205200;467643;;;;;;;;;;;;;;;;;;;;;;;;
3205309;322784;;;;;;;;;;;;;;;;;;;;;;;;
3300100;167421;;;;;;;;;;;;;;;;;;;;;;;;
3300159;11032;;;;;;;;;;;;;;;;;;;;;;;;
3300209;129646;;;;;;;;;;;;;;;;;;;;;;;;
3300225;11824;;;;;;;;;;;;;;;;;;;;;;;;
3300233;40001;;;;;;;;;;;;;;;;;;;;;;;;
3300258;30986;;;;;;;;;;;;;;;;;;;;;;;;
3300308;92873;;;;;;;;;;;;;;;;;;;;;;;;
3300407;169875;;;;;;;;;;;;;;;;;;;;;;;;
3300456;483064;;;;;;;;;;;;;;;;;;;;;;;;
3300506;28101;;;;;;;;;;;;;;;;;;;;;;;;
3300605;35157;;;;;;;;;;;;;;;;;;;;;;;;
3300704;222139;;;;;;;;;;;;;;;;;;;;;;;;
3300803;56931;;;;;;;;;;;;;;;;;;;;;;;;
3300902;14613;;;;;;;;;;;;;;;;;;;;;;;;
3300936;13843;;;;;;;;;;;;;;;;;;;;;;;;
3300951;8741;;;;;;;;;;;;;;;;;;;;;;;;
3301009;483471;;;;;;;;;;;;;;;;;;;;;;;;
3301108;19387;;;;;;;;;;;;;;;;;;;;;;;;
3301157;12957;;;;;;;;;;;;;;;;;;;;;;;;
3301207;17197;;;;;;;;;;;;;;;;;;;;;;;;
3301306;46102;;;;;;;;;;;;;;;;;;;;;;;;
3301405;21102;;;;;;;;;;;;;;;;;;;;;;;;
3301504;20780;;;;;;;;;;;;;;;;;;;;;;;;
3301603;10978;;;;;;;;;;;;;;;;;;;;;;;;
3301702;808082;;;;;;;;;;;;;;;;;;;;;;;;
3301801;12239;;;;;;;;;;;;;;;;;;;;;;;;
3301850;51686;;;;;;;;;;;;;;;;;;;;;;;;
3301876;27915;;;;;;;;;;;;;;;;;;;;;;;;
3301900;224240;;;;;;;;;;;;;;;;;;;;;;;;
3302007;116836;;;;;;;;;;;;;;;;;;;;;;;;
3302056;14067;;;;;;;;;;;;;;;;;;;;;;;;
3302106;22917;;;;;;;;;;;;;;;;;;;;;;;;
3302205;101019;;;;;;;;;;;;;;;;;;;;;;;;
3302254;30900;;;;;;;;;;;;;;;;;;;;;;;;
3302270;96282;;;;;;;;;;;;;;;;;;;;;;;;
3302304;7335;;;;;;;;;;;;;;;;;;;;;;;;
3302403;246366;;;;;;;;;;;;;;;;;;;;;;;;
3302452;5412;;;;;;;;;;;;;;;;;;;;;;;;
3302502;228107;;;;;;;;;;;;;;;;;;;;;;;;
3302601;41219;;;;;;;;;;;;;;;;;;;;;;;;
3302700;197254;;;;;;;;;;;;;;;;;;;;;;;;
3302809;17496;;;;;;;;;;;;;;;;;;;;;;;;
3302858;167108;;;;;;;;;;;;;;;;;;;;;;;;
3302908;26574;;;;;;;;;;;;;;;;;;;;;;;;
3303005;26875;;;;;;;;;;;;;;;;;;;;;;;;
3303104;15065;;;;;;;;;;;;;;;;;;;;;;;;
3303203;146761;;;;;;;;;;;;;;;;;;;;;;;;
3303302;481587;;;;;;;;;;;;;;;;;;;;;;;;
3303401;189908;;;;;;;;;;;;;;;;;;;;;;;;
3303500;785799;;;;;;;;;;;;;;;;;;;;;;;;
3303609;41367;;;;;;;;;;;;;;;;;;;;;;;;
3303708;42055;;;;;;;;;;;;;;;;;;;;;;;;
3303807;45240;;;;;;;;;;;;;;;;;;;;;;;;
3303856;29612;;;;;;;;;;;;;;;;;;;;;;;;
3303906;278827;;;;;;;;;;;;;;;;;;;;;;;;
3303955;24294;;;;;;;;;;;;;;;;;;;;;;;;
3304003;27468;;;;;;;;;;;;;;;;;;;;;;;;
3304102;17280;;;;;;;;;;;;;;;;;;;;;;;;
3304110;20372;;;;;;;;;;;;;;;;;;;;;;;;
3304128;13681;;;;;;;;;;;;;;;;;;;;;;;;
3304144;140509;;;;;;;;;;;;;;;;;;;;;;;;
3304151;22387;;;;;;;;;;;;;;;;;;;;;;;;
3304201;129593;;;;;;;;;;;;;;;;;;;;;;;;
3304300;56267;;;;;;;;;;;;;;;;;;;;;;;;
3304409;17396;;;;;;;;;;;;;;;;;;;;;;;;
3304508;8952;;;;;;;;;;;;;;;;;;;;;;;;
3304524;156471;;;;;;;;;;;;;;;;;;;;;;;;
3304557;6209833;;;;;;;;;;;;;;;;;;;;;;;;
3304607;10229;;;;;;;;;;;;;;;;;;;;;;;;
3304706;41315;;;;;;;;;;;;;;;;;;;;;;;;
3304755;45033;;;;;;;;;;;;;;;;;;;;;;;;
3304805;38955;;;;;;;;;;;;;;;;;;;;;;;;
3304904;896647;;;;;;;;;;;;;;;;;;;;;;;;
3305000;36569;;;;;;;;;;;;;;;;;;;;;;;;
3305109;440920;;;;;;;;;;;;;;;;;;;;;;;;
3305133;7069;;;;;;;;;;;;;;;;;;;;;;;;
3305158;22079;;;;;;;;;;;;;;;;;;;;;;;;
3305208;104017;;;;;;;;;;;;;;;;;;;;;;;;
3305307;7748;;;;;;;;;;;;;;;;;;;;;;;;
3305406;17727;;;;;;;;;;;;;;;;;;;;;;;;
3305505;89549;;;;;;;;;;;;;;;;;;;;;;;;
3305554;80588;;;;;;;;;;;;;;;;;;;;;;;;
3305604;21348;;;;;;;;;;;;;;;;;;;;;;;;
3305703;15204;;;;;;;;;;;;;;;;;;;;;;;;
3305752;31083;;;;;;;;;;;;;;;;;;;;;;;;
3305802;165102;;;;;;;;;;;;;;;;;;;;;;;;
3305901;10298;;;;;;;;;;;;;;;;;;;;;;;;
3306008;78333;;;;;;;;;;;;;;;;;;;;;;;;
3306107;68075;;;;;;;;;;;;;;;;;;;;;;;;
3306156;10207;;;;;;;;;;;;;;;;;;;;;;;;
3306206;33971;;;;;;;;;;;;;;;;;;;;;;;;
3306305;261522;;;;;;;;;;;;;;;;;;;;;;;;
3500105;34682;;;;;;;;;;;;;;;;;;;;;;;;
3500204;4351;;;;;;;;;;;;;;;;;;;;;;;;
3500303;32071;;;;;;;;;;;;;;;;;;;;;;;;
3500402;7367;;;;;;;;;;;;;;;;;;;;;;;;
3500501;17930;;;;;;;;;;;;;;;;;;;;;;;;
3500550;7176;;;;;;;;;;;;;;;;;;;;;;;;
3500600;2779;;;;;;;;;;;;;;;;;;;;;;;;
3500709;37680;;;;;;;;;;;;;;;;;;;;;;;;
3500758;6139;;;;;;;;;;;;;;;;;;;;;;;;
3500808;4445;;;;;;;;;;;;;;;;;;;;;;;;
3500907;3451;;;;;;;;;;;;;;;;;;;;;;;;
3501004;16817;;;;;;;;;;;;;;;;;;;;;;;;
3501103;3841;;;;;;;;;;;;;;;;;;;;;;;;
3501152;17300;;;;;;;;;;;;;;;;;;;;;;;;
3501202;3915;;;;;;;;;;;;;;;;;;;;;;;;
3501301;27252;;;;;;;;;;;;;;;;;;;;;;;;
3501400;4808;;;;;;;;;;;;;;;;;;;;;;;;
3501509;2885;;;;;;;;;;;;;;;;;;;;;;;;
3501608;237216;;;;;;;;;;;;;;;;;;;;;;;;
3501707;33016;;;;;;;;;;;;;;;;;;;;;;;;
3501806;5870;;;;;;;;;;;;;;;;;;;;;;;;
3501905;67995;;;;;;;;;;;;;;;;;;;;;;;;
3502002;4588;;;;;;;;;;;;;;;;;;;;;;;;
3502101;59773;;;;;;;;;;;;;;;;;;;;;;;;
3502200;24021;;;;;;;;;;;;;;;;;;;;;;;;
3502309;5673;;;;;;;;;;;;;;;;;;;;;;;;
3502408;4023;;;;;;;;;;;;;;;;;;;;;;;;
3502507;32566;;;;;;;;;;;;;;;;;;;;;;;;
3502606;4085;;;;;;;;;;;;;;;;;;;;;;;;
3502705;24583;;;;;;;;;;;;;;;;;;;;;;;;
3502754;21520;;;;;;;;;;;;;;;;;;;;;;;;
3502804;200097;;;;;;;;;;;;;;;;;;;;;;;;
3502903;32435;;;;;;;;;;;;;;;;;;;;;;;;
3503000;5420;;;;;;;;;;;;;;;;;;;;;;;;
3503109;6885;;;;;;;;;;;;;;;;;;;;;;;;
3503158;2330;;;;;;;;;;;;;;;;;;;;;;;;
3503208;242189;;;;;;;;;;;;;;;;;;;;;;;;
3503307;130853;;;;;;;;;;;;;;;;;;;;;;;;
3503356;2044;;;;;;;;;;;;;;;;;;;;;;;;
3503406;8129;;;;;;;;;;;;;;;;;;;;;;;;
3503505;3575;;;;;;;;;;;;;;;;;;;;;;;;
3503604;10130;;;;;;;;;;;;;;;;;;;;;;;;
3503703;7602;;;;;;;;;;;;;;;;;;;;;;;;
3503802;51452;;;;;;;;;;;;;;;;;;;;;;;;
3503901;86676;;;;;;;;;;;;;;;;;;;;;;;;
3503950;1842;;;;;;;;;;;;;;;;;;;;;;;;
3504008;101390;;;;;;;;;;;;;;;;;;;;;;;;
3504107;158631;;;;;;;;;;;;;;;;;;;;;;;;
3504206;13692;;;;;;;;;;;;;;;;;;;;;;;;
3504305;4483;;;;;;;;;;;;;;;;;;;;;;;;
3504404;11263;;;;;;;;;;;;;;;;;;;;;;;;
3504503;92790;;;;;;;;;;;;;;;;;;;;;;;;
3504602;27259;;;;;;;;;;;;;;;;;;;;;;;;
3504701;3887;;;;;;;;;;;;;;;;;;;;;;;;
3504800;9596;;;;;;;;;;;;;;;;;;;;;;;;
3504909;9967;;;;;;;;;;;;;;;;;;;;;;;;
3505005;3531;;;;;;;;;;;;;;;;;;;;;;;;
3505104;5640;;;;;;;;;;;;;;;;;;;;;;;;
3505203;31592;;;;;;;;;;;;;;;;;;;;;;;;
3505302;34343;;;;;;;;;;;;;;;;;;;;;;;;
3505351;5179;;;;;;;;;;;;;;;;;;;;;;;;
3505401;6874;;;;;;;;;;;;;;;;;;;;;;;;
3505500;122470;;;;;;;;;;;;;;;;;;;;;;;;
3505609;32092;;;;;;;;;;;;;;;;;;;;;;;;
3505708;316457;;;;;;;;;;;;;;;;;;;;;;;;
3505807;21502;;;;;;;;;;;;;;;;;;;;;;;;
3505906;58392;;;;;;;;;;;;;;;;;;;;;;;;
3506003;379110;;;;;;;;;;;;;;;;;;;;;;;;
3506102;76365;;;;;;;;;;;;;;;;;;;;;;;;
3506201;2606;;;;;;;;;;;;;;;;;;;;;;;;
3506300;11606;;;;;;;;;;;;;;;;;;;;;;;;
3506359;64182;;;;;;;;;;;;;;;;;;;;;;;;
3506409;7318;;;;;;;;;;;;;;;;;;;;;;;;
3506508;118967;;;;;;;;;;;;;;;;;;;;;;;;
3506607;29681;;;;;;;;;;;;;;;;;;;;;;;;
3506706;12977;;;;;;;;;;;;;;;;;;;;;;;;
3506805;11258;;;;;;;;;;;;;;;;;;;;;;;;
3506904;10460;;;;;;;;;;;;;;;;;;;;;;;;
3507001;61076;;;;;;;;;;;;;;;;;;;;;;;;
3507100;22005;;;;;;;;;;;;;;;;;;;;;;;;
3507159;3555;;;;;;;;;;;;;;;;;;;;;;;;
3507209;906;;;;;;;;;;;;;;;;;;;;;;;;
3507308;4715;;;;;;;;;;;;;;;;;;;;;;;;
3507407;14225;;;;;;;;;;;;;;;;;;;;;;;;
3507456;2712;;;;;;;;;;;;;;;;;;;;;;;;
3507506;145131;;;;;;;;;;;;;;;;;;;;;;;;
3507605;176793;;;;;;;;;;;;;;;;;;;;;;;;
3507704;5354;;;;;;;;;;;;;;;;;;;;;;;;
3507753;2564;;;;;;;;;;;;;;;;;;;;;;;;
3507803;25196;;;;;;;;;;;;;;;;;;;;;;;;
3507902;23897;;;;;;;;;;;;;;;;;;;;;;;;
3508009;20250;;;;;;;;;;;;;;;;;;;;;;;;
3508108;17209;;;;;;;;;;;;;;;;;;;;;;;;
3508207;4355;;;;;;;;;;;;;;;;;;;;;;;;
3508306;4299;;;;;;;;;;;;;;;;;;;;;;;;
3508405;47007;;;;;;;;;;;;;;;;;;;;;;;;
3508504;96189;;;;;;;;;;;;;;;;;;;;;;;;
3508603;31561;;;;;;;;;;;;;;;;;;;;;;;;
3508702;17098;;;;;;;;;;;;;;;;;;;;;;;;
3508801;16650;;;;;;;;;;;;;;;;;;;;;;;;
3508900;3712;;;;;;;;;;;;;;;;;;;;;;;;
3509007;95022;;;;;;;;;;;;;;;;;;;;;;;;
3509106;5466;;;;;;;;;;;;;;;;;;;;;;;;
3509205;92681;;;;;;;;;;;;;;;;;;;;;;;;
3509254;28508;;;;;;;;;;;;;;;;;;;;;;;;
3509304;9133;;;;;;;;;;;;;;;;;;;;;;;;
3509403;23826;;;;;;;;;;;;;;;;;;;;;;;;
3509452;5954;;;;;;;;;;;;;;;;;;;;;;;;
3509502;1138878;;;;;;;;;;;;;;;;;;;;;;;;
3509601;77624;;;;;;;;;;;;;;;;;;;;;;;;
3509700;46969;;;;;;;;;;;;;;;;;;;;;;;;
3509809;4888;;;;;;;;;;;;;;;;;;;;;;;;
3509908;12281;;;;;;;;;;;;;;;;;;;;;;;;
3509957;4931;;;;;;;;;;;;;;;;;;;;;;;;
3510005;29439;;;;;;;;;;;;;;;;;;;;;;;;
3510104;2889;;;;;;;;;;;;;;;;;;;;;;;;
3510153;6282;;;;;;;;;;;;;;;;;;;;;;;;
3510203;46332;;;;;;;;;;;;;;;;;;;;;;;;
3510302;22864;;;;;;;;;;;;;;;;;;;;;;;;
3510401;50064;;;;;;;;;;;;;;;;;;;;;;;;
3510500;134855;;;;;;;;;;;;;;;;;;;;;;;;
3510609;386952;;;;;;;;;;;;;;;;;;;;;;;;
3510708;11345;;;;;;;;;;;;;;;;;;;;;;;;
3510807;28080;;;;;;;;;;;;;;;;;;;;;;;;
3510906;2798;;;;;;;;;;;;;;;;;;;;;;;;
3511003;19974;;;;;;;;;;;;;;;;;;;;;;;;
3511102;115776;;;;;;;;;;;;;;;;;;;;;;;;
3511201;7003;;;;;;;;;;;;;;;;;;;;;;;;
3511300;12616;;;;;;;;;;;;;;;;;;;;;;;;
3511409;21464;;;;;;;;;;;;;;;;;;;;;;;;
3511508;44692;;;;;;;;;;;;;;;;;;;;;;;;
3511607;19048;;;;;;;;;;;;;;;;;;;;;;;;
3511706;15534;;;;;;;;;;;;;;;;;;;;;;;;
3511904;6982;;;;;;;;;;;;;;;;;;;;;;;;
3512001;18484;;;;;;;;;;;;;;;;;;;;;;;;
3512100;6629;;;;;;;;;;;;;;;;;;;;;;;;
3512209;28099;;;;;;;;;;;;;;;;;;;;;;;;
3512308;15228;;;;;;;;;;;;;;;;;;;;;;;;
3512407;24511;;;;;;;;;;;;;;;;;;;;;;;;
3512506;5400;;;;;;;;;;;;;;;;;;;;;;;;
3512605;4280;;;;;;;;;;;;;;;;;;;;;;;;
3512704;4195;;;;;;;;;;;;;;;;;;;;;;;;
3512803;59766;;;;;;;;;;;;;;;;;;;;;;;;
3512902;8717;;;;;;;;;;;;;;;;;;;;;;;;
3513009;274397;;;;;;;;;;;;;;;;;;;;;;;;
3513108;33279;;;;;;;;;;;;;;;;;;;;;;;;
3513207;9271;;;;;;;;;;;;;;;;;;;;;;;;
3513306;2108;;;;;;;;;;;;;;;;;;;;;;;;
3513405;74951;;;;;;;;;;;;;;;;;;;;;;;;
3513504;112464;;;;;;;;;;;;;;;;;;;;;;;;
3513603;22108;;;;;;;;;;;;;;;;;;;;;;;;
3513702;31755;;;;;;;;;;;;;;;;;;;;;;;;
3513801;393201;;;;;;;;;;;;;;;;;;;;;;;;
3513850;1620;;;;;;;;;;;;;;;;;;;;;;;;
3513900;11158;;;;;;;;;;;;;;;;;;;;;;;;
3514007;8758;;;;;;;;;;;;;;;;;;;;;;;;
3514106;24508;;;;;;;;;;;;;;;;;;;;;;;;
3514205;2206;;;;;;;;;;;;;;;;;;;;;;;;
3514304;8094;;;;;;;;;;;;;;;;;;;;;;;;
3514403;45470;;;;;;;;;;;;;;;;;;;;;;;;
3514502;12325;;;;;;;;;;;;;;;;;;;;;;;;
3514601;9470;;;;;;;;;;;;;;;;;;;;;;;;
3514700;6205;;;;;;;;;;;;;;;;;;;;;;;;
3514809;13065;;;;;;;;;;;;;;;;;;;;;;;;
3514908;17699;;;;;;;;;;;;;;;;;;;;;;;;
3514924;3138;;;;;;;;;;;;;;;;;;;;;;;;
3514957;2323;;;;;;;;;;;;;;;;;;;;;;;;
3515004;250680;;;;;;;;;;;;;;;;;;;;;;;;
3515103;66964;;;;;;;;;;;;;;;;;;;;;;;;
3515129;3014;;;;;;;;;;;;;;;;;;;;;;;;
3515152;19560;;;;;;;;;;;;;;;;;;;;;;;;
3515186;39813;;;;;;;;;;;;;;;;;;;;;;;;
3515194;4156;;;;;;;;;;;;;;;;;;;;;;;;
3515202;9415;;;;;;;;;;;;;;;;;;;;;;;;
3515301;2702;;;;;;;;;;;;;;;;;;;;;;;;
3515350;7924;;;;;;;;;;;;;;;;;;;;;;;;
3515400;16641;;;;;;;;;;;;;;;;;;;;;;;;
3515509;71177;;;;;;;;;;;;;;;;;;;;;;;;
3515608;5942;;;;;;;;;;;;;;;;;;;;;;;;
3515657;1656;;;;;;;;;;;;;;;;;;;;;;;;
3515707;179188;;;;;;;;;;;;;;;;;;;;;;;;
3515806;1487;;;;;;;;;;;;;;;;;;;;;;;;
3515905;2732;;;;;;;;;;;;;;;;;;;;;;;;
3516002;12953;;;;;;;;;;;;;;;;;;;;;;;;
3516101;3851;;;;;;;;;;;;;;;;;;;;;;;;
3516200;352489;;;;;;;;;;;;;;;;;;;;;;;;
3516309;165130;;;;;;;;;;;;;;;;;;;;;;;;
3516408;144839;;;;;;;;;;;;;;;;;;;;;;;;
3516507;2763;;;;;;;;;;;;;;;;;;;;;;;;
3516606;6379;;;;;;;;;;;;;;;;;;;;;;;;
3516705;42103;;;;;;;;;;;;;;;;;;;;;;;;
3516804;3252;;;;;;;;;;;;;;;;;;;;;;;;
3516853;4702;;;;;;;;;;;;;;;;;;;;;;;;
3516903;10311;;;;;;;;;;;;;;;;;;;;;;;;
3517000;10231;;;;;;;;;;;;;;;;;;;;;;;;
3517109;4138;;;;;;;;;;;;;;;;;;;;;;;;
3517208;11237;;;;;;;;;;;;;;;;;;;;;;;;
3517307;5512;;;;;;;;;;;;;;;;;;;;;;;;
3517406;39277;;;;;;;;;;;;;;;;;;;;;;;;
3517505;21709;;;;;;;;;;;;;;;;;;;;;;;;
3517604;17071;;;;;;;;;;;;;;;;;;;;;;;;
3517703;18605;;;;;;;;;;;;;;;;;;;;;;;;
3517802;7437;;;;;;;;;;;;;;;;;;;;;;;;
3517901;10348;;;;;;;;;;;;;;;;;;;;;;;;
3518008;1967;;;;;;;;;;;;;;;;;;;;;;;;
3518107;6427;;;;;;;;;;;;;;;;;;;;;;;;
3518206;31039;;;;;;;;;;;;;;;;;;;;;;;;
3518305;31230;;;;;;;;;;;;;;;;;;;;;;;;
3518404;118028;;;;;;;;;;;;;;;;;;;;;;;;
3518503;15013;;;;;;;;;;;;;;;;;;;;;;;;
3518602;37496;;;;;;;;;;;;;;;;;;;;;;;;
3518701;287597;;;;;;;;;;;;;;;;;;;;;;;;
3518800;1291669;;;;;;;;;;;;;;;;;;;;;;;;
3518859;7319;;;;;;;;;;;;;;;;;;;;;;;;
3518909;4245;;;;;;;;;;;;;;;;;;;;;;;;
3519006;9125;;;;;;;;;;;;;;;;;;;;;;;;
3519055;15094;;;;;;;;;;;;;;;;;;;;;;;;
3519071;236628;;;;;;;;;;;;;;;;;;;;;;;;
3519105;10435;;;;;;;;;;;;;;;;;;;;;;;;
3519204;6131;;;;;;;;;;;;;;;;;;;;;;;;
3519253;8009;;;;;;;;;;;;;;;;;;;;;;;;
3519303;32175;;;;;;;;;;;;;;;;;;;;;;;;
3519402;11688;;;;;;;;;;;;;;;;;;;;;;;;
3519501;6384;;;;;;;;;;;;;;;;;;;;;;;;
3519600;60027;;;;;;;;;;;;;;;;;;;;;;;;
3519709;75594;;;;;;;;;;;;;;;;;;;;;;;;
3519808;7819;;;;;;;;;;;;;;;;;;;;;;;;
3519907;7618;;;;;;;;;;;;;;;;;;;;;;;;
3520004;23106;;;;;;;;;;;;;;;;;;;;;;;;
3520103;26207;;;;;;;;;;;;;;;;;;;;;;;;
3520202;10604;;;;;;;;;;;;;;;;;;;;;;;;
3520301;29106;;;;;;;;;;;;;;;;;;;;;;;;
3520400;34931;;;;;;;;;;;;;;;;;;;;;;;;
3520426;13419;;;;;;;;;;;;;;;;;;;;;;;;
3520442;25547;;;;;;;;;;;;;;;;;;;;;;;;
3520509;255729;;;;;;;;;;;;;;;;;;;;;;;;
3520608;5090;;;;;;;;;;;;;;;;;;;;;;;;
3520707;4035;;;;;;;;;;;;;;;;;;;;;;;;
3520806;3615;;;;;;;;;;;;;;;;;;;;;;;;
3520905;13710;;;;;;;;;;;;;;;;;;;;;;;;
3521002;36456;;;;;;;;;;;;;;;;;;;;;;;;
3521101;6831;;;;;;;;;;;;;;;;;;;;;;;;
3521150;6760;;;;;;;;;;;;;;;;;;;;;;;;
3521200;4046;;;;;;;;;;;;;;;;;;;;;;;;
3521309;14453;;;;;;;;;;;;;;;;;;;;;;;;
3521408;21967;;;;;;;;;;;;;;;;;;;;;;;;
3521507;6866;;;;;;;;;;;;;;;;;;;;;;;;
3521606;7085;;;;;;;;;;;;;;;;;;;;;;;;
3521705;17981;;;;;;;;;;;;;;;;;;;;;;;;
3521804;25178;;;;;;;;;;;;;;;;;;;;;;;;
3521903;16987;;;;;;;;;;;;;;;;;;;;;;;;
3522000;3618;;;;;;;;;;;;;;;;;;;;;;;;
3522109;112468;;;;;;;;;;;;;;;;;;;;;;;;
3522158;3421;;;;;;;;;;;;;;;;;;;;;;;;
3522208;158516;;;;;;;;;;;;;;;;;;;;;;;;
3522307;157770;;;;;;;;;;;;;;;;;;;;;;;;
3522406;89722;;;;;;;;;;;;;;;;;;;;;;;;
3522505;232285;;;;;;;;;;;;;;;;;;;;;;;;
3522604;72016;;;;;;;;;;;;;;;;;;;;;;;;
3522653;4305;;;;;;;;;;;;;;;;;;;;;;;;
3522703;39488;;;;;;;;;;;;;;;;;;;;;;;;
3522802;14084;;;;;;;;;;;;;;;;;;;;;;;;
3522901;13657;;;;;;;;;;;;;;;;;;;;;;;;
3523008;3979;;;;;;;;;;;;;;;;;;;;;;;;
3523107;369263;;;;;;;;;;;;;;;;;;;;;;;;
3523206;44433;;;;;;;;;;;;;;;;;;;;;;;;
3523305;15528;;;;;;;;;;;;;;;;;;;;;;;;
3523404;121583;;;;;;;;;;;;;;;;;;;;;;;;
3523503;19066;;;;;;;;;;;;;;;;;;;;;;;;
3523602;16143;;;;;;;;;;;;;;;;;;;;;;;;
3523701;5778;;;;;;;;;;;;;;;;;;;;;;;;
3523800;8046;;;;;;;;;;;;;;;;;;;;;;;;
3523909;168223;;;;;;;;;;;;;;;;;;;;;;;;
3524006;70610;;;;;;;;;;;;;;;;;;;;;;;;
3524105;37567;;;;;;;;;;;;;;;;;;;;;;;;
3524204;6220;;;;;;;;;;;;;;;;;;;;;;;;
