codigo,populacao_residente,Óbitos_p/Residênc,Estado,UF,Tipo,taxa_bruta_mortalidade,NM_MUN,taxa_analfabetismo,rede_de_esgoto,tx_n_distribuicao_agua,tx_banheiro,tx_coleta_lixo
280370,6831,63,Sergipe,SE,RuralAdjacente,9.22266139657444,MACAMBIRA,19.5,29.97,36.77,95.98,90.31
280420,14332,69,Sergipe,SE,RuralAdjacente,4.814401339659503,MONTE ALEGRE DE SERGIPE,25.45999999999999,45.72,20.38,88.93,70.77
280445,9228,68,Sergipe,SE,RuralAdjacente,7.368877329865627,NOSSA SENHORA APARECIDA,25.48999999999999,44.34,5.3,97.22,71.68
280450,41198,241,Sergipe,SE,IntermediarioAdjacente,5.849798533909413,NOSSA SENHORA DA GLORIA,19.25,56.12,7.47,98.48,82.57
280460,24993,222,Sergipe,SE,IntermediarioAdjacente,8.882487096386988,NOSSA SENHORA DAS DORES,20.89,16.88,18.65,99.17,94.0
280470,6267,43,Sergipe,SE,RuralAdjacente,6.8613371629168665,NOSSA SENHORA DE LOURDES,22.78,18.36,8.47,96.17,93.36
280500,2777,20,Sergipe,SE,RuralAdjacente,7.2020165646380985,PEDRA MOLE,17.94,17.87,8.99,99.27,90.49
280520,5677,41,Sergipe,SE,RuralAdjacente,7.222124361458516,PINHAO,21.05,25.15,33.23,95.12,72.49
280540,33412,174,Sergipe,SE,RuralAdjacente,5.20770980486053,POCO REDONDO,26.61,29.55,27.6,91.1,55.4
280550,21789,173,Sergipe,SE,IntermediarioAdjacente,7.9397861306163655,POCO VERDE,21.93000000000001,51.35,20.7,98.9,82.37
280560,26565,172,Sergipe,SE,RuralAdjacente,6.474684735554301,PORTO DA FOLHA,22.34,38.66,17.45,98.7,75.51
280570,26609,246,Sergipe,SE,Urbano,9.244992295839754,PROPRIA,14.66,71.61,3.27,99.02,97.99
280600,17027,151,Sergipe,SE,IntermediarioAdjacente,8.868268044869913,RIBEIROPOLIS,20.89,65.47,11.0,99.08,92.45
280700,3434,31,Sergipe,SE,RuralAdjacente,9.02737332556785,SAO MIGUEL DO ALEIXO,26.03,42.08,15.38,92.51,89.85
280710,42560,321,Sergipe,SE,IntermediarioAdjacente,7.542293233082707,SIMAO DIAS,19.34999999999999,44.58,27.7,96.39,84.52
280730,3273,24,Sergipe,SE,RuralAdjacente,7.332722273143905,TELHA,21.41,27.04,7.16,98.93,98.21
280740,50895,378,Sergipe,SE,Urbano,7.427055702917772,TOBIAS BARRETO,20.08,74.95,16.07,96.17,91.03
290010,7296,80,Bahia,BA,RuralRemoto,10.964912280701753,ABAIRA,18.84,23.99,4.92,99.3,65.98
290020,17629,110,Bahia,BA,RuralRemoto,6.239718645413807,ABARE,19.94,51.51,10.5,91.22,70.53
290035,14197,105,Bahia,BA,RuralAdjacente,7.395928717334648,ADUSTINA,27.92,40.81,20.11,91.38,77.88
290040,14481,108,Bahia,BA,RuralAdjacente,7.458048477315103,AGUA FRIA,20.02,3.34,24.43,93.34,63.95
290050,10596,90,Bahia,BA,RuralAdjacente,8.493771234428085,ERICO CARDOSO,24.17,0.35,30.16,99.1,59.77
290100,36503,318,Bahia,BA,IntermediarioAdjacente,8.711612744158016,AMARGOSA,15.23999999999999,28.12,17.79,98.05,81.9
290115,15133,89,Bahia,BA,RuralAdjacente,5.881186810282165,AMERICA DOURADA,17.48999999999999,0.39,15.11,93.88,88.4
290120,25422,179,Bahia,BA,RuralAdjacente,7.041145464558257,ANAGE,25.81999999999999,10.61,70.51,93.51,31.63
290130,13069,84,Bahia,BA,RuralAdjacente,6.427423674343867,ANDARAI,18.91,15.04,30.39,92.39,78.99
290135,14999,134,Bahia,BA,RuralAdjacente,8.93392892859524,ANDORINHA,19.22,36.4,38.58,81.01,56.23
290140,13730,119,Bahia,BA,RuralAdjacente,8.667152221412964,ANGICAL,18.84999999999999,0.44,23.56,96.57,56.95
290150,11019,83,Bahia,BA,RuralAdjacente,7.532443960431981,ANGUERA,14.78,23.94,12.19,92.51,72.86
290160,14194,121,Bahia,BA,RuralAdjacente,8.524728758630408,ANTAS,18.31,58.56,7.83,97.26,83.27
290170,11138,78,Bahia,BA,RuralAdjacente,7.003052612677322,ANTONIO CARDOSO,20.59999999999999,10.7,28.48,94.82,52.68
290180,10860,88,Bahia,BA,RuralAdjacente,8.103130755064457,ANTONIO GONCALVES,16.31999999999999,6.65,12.8,96.56,78.41
290200,13930,120,Bahia,BA,RuralAdjacente,8.614501076812635,ARACATU,22.53,1.22,51.64,97.37,33.8
290210,48267,297,Bahia,BA,RuralAdjacente,6.153272422151781,ARACI,26.84,33.59,32.39,84.84,67.05
290250,13599,99,Bahia,BA,RuralAdjacente,7.27994705493051,BAIANOPOLIS,22.56,0.11,4.48,95.15,34.47
290260,18214,148,Bahia,BA,RuralAdjacente,8.125617656747558,BAIXA GRANDE,19.28,34.14,34.21,82.47,68.38
290265,11957,94,Bahia,BA,RuralAdjacente,7.861503721669315,BANZAE,20.83,2.54,6.99,97.89,85.03
290270,51079,358,Bahia,BA,RuralRemoto,7.008751150179134,BARRA,20.12,29.74,25.68,86.02,61.39
290280,26019,151,Bahia,BA,RuralAdjacente,5.803451324032437,BARRA DA ESTIVA,13.73,48.04,10.01,97.56,63.81
290290,36532,290,Bahia,BA,IntermediarioAdjacente,7.9382459213839915,BARRA DO CHOCA,22.29000000000001,20.5,18.19,98.39,87.34
290300,13829,136,Bahia,BA,RuralAdjacente,9.834405958493022,BARRA DO MENDES,11.18000000000001,0.22,13.66,97.11,62.83
290320,159707,848,Bahia,BA,Urbano,5.309723431033079,BARREIRAS,7.510000000000005,73.62,4.43,99.24,94.32
290323,13450,110,Bahia,BA,RuralAdjacente,8.178438661710038,BARRO ALTO,11.5,0.97,22.18,97.35,62.99
290327,15201,102,Bahia,BA,RuralAdjacente,6.710084862837971,BARROCAS,16.58,28.76,13.17,97.18,93.66
290350,18401,173,Bahia,BA,RuralAdjacente,9.401662953100374,BELO CAMPO,20.01000000000001,0.88,49.32,96.37,56.59
290360,15136,133,Bahia,BA,RuralAdjacente,8.786997885835095,BIRITINGA,21.92,20.34,8.53,92.46,44.61
290370,13678,131,Bahia,BA,RuralAdjacente,9.577423599941511,BOA NOVA,27.13,31.47,29.48,94.01,61.38
290380,16862,78,Bahia,BA,RuralAdjacente,4.62578579053493,BOA VISTA DO TUPIM,24.01000000000001,4.68,28.81,83.93,65.91
290390,65529,455,Bahia,BA,Urbano,6.94349066825375,BOM JESUS DA LAPA,13.7,45.59,10.41,95.71,73.28
290395,9724,93,Bahia,BA,RuralAdjacente,9.563965446318388,BOM JESUS DA SERRA,22.43000000000001,0.16,59.05,87.54,39.34
290400,13616,102,Bahia,BA,RuralRemoto,7.491186839012927,BONINAL,14.67,0.97,1.61,98.04,53.51
290405,15841,81,Bahia,BA,RuralAdjacente,5.113313553437283,BONITO,13.98,0.3,6.28,94.09,87.97
290410,19311,188,Bahia,BA,RuralRemoto,9.735383978043602,BOQUIRA,20.55,3.94,20.6,94.12,47.36
290420,11018,70,Bahia,BA,RuralAdjacente,6.353240152477763,BOTUPORA,22.76000000000001,31.51,17.93,96.21,53.53
290430,12927,110,Bahia,BA,RuralAdjacente,8.509321574998067,BREJOES,20.8,29.12,25.23,92.28,73.41
290440,9108,57,Bahia,BA,RuralAdjacente,6.258234519104084,BREJOLANDIA,20.48,0.19,39.18,94.42,36.18
290450,11761,124,Bahia,BA,RuralRemoto,10.543321146161041,BROTAS DE MACAUBAS,11.76000000000001,19.54,17.07,95.7,62.63
290460,70484,538,Bahia,BA,Urbano,7.632937971738267,BRUMADO,11.93000000000001,60.99,19.56,98.45,77.9
290475,19580,117,Bahia,BA,RuralRemoto,5.975485188968335,BURITIRAMA,21.92,6.59,41.64,83.34,43.47
290480,6201,49,Bahia,BA,RuralAdjacente,7.901951298177712,CAATIBA,22.25,69.24,30.21,98.53,74.07
290485,16542,126,Bahia,BA,RuralAdjacente,7.616974972796518,CABACEIRAS DO PARAGUACU,20.5,6.52,14.26,94.84,54.94
290500,22449,225,Bahia,BA,IntermediarioAdjacente,10.022718161165308,CACULE,14.05,14.65,8.5,99.54,70.6
290510,10377,82,Bahia,BA,RuralAdjacente,7.902091163149272,CAEM,20.25,13.83,15.32,88.19,68.32
290515,11258,83,Bahia,BA,RuralAdjacente,7.372535086160952,CAETANOS,24.09,11.76,63.81,91.09,32.98
290520,51983,405,Bahia,BA,IntermediarioAdjacente,7.791008598965046,CAETITE,15.45,34.03,20.85,97.27,64.89
290530,17461,123,Bahia,BA,RuralAdjacente,7.044270087623848,CAFARNAUM,16.42,2.68,10.65,96.7,76.63
290550,13071,96,Bahia,BA,RuralAdjacente,7.344503098462245,CALDEIRAO GRANDE,21.11,14.57,9.09,94.24,69.74
290590,30663,173,Bahia,BA,RuralAdjacente,5.6419789322636404,CAMPO ALEGRE DE LOURDES,20.64,0.44,64.42,73.48,26.07
290600,71351,505,Bahia,BA,IntermediarioAdjacente,7.077686367394991,CAMPO FORMOSO,18.47,12.93,23.47,93.1,71.52
290610,10221,58,Bahia,BA,RuralAdjacente,5.674591527247824,CANAPOLIS,22.36,27.97,36.92,92.47,50.8
290620,24202,211,Bahia,BA,RuralAdjacente,8.718287744814477,CANARANA,13.09999999999999,1.51,10.96,97.33,74.12
290640,7765,71,Bahia,BA,RuralAdjacente,9.143593045717965,CANDEAL,18.92,0.29,32.16,94.88,64.78
290660,13010,111,Bahia,BA,RuralAdjacente,8.531898539584935,CANDIBA,19.0,0.71,24.11,98.91,60.59
290670,25238,235,Bahia,BA,IntermediarioAdjacente,9.311355891909026,CANDIDO SALES,20.04000000000001,7.36,18.53,97.0,76.55
290680,37420,250,Bahia,BA,RuralAdjacente,6.680919294494923,CANSANCAO,20.19,30.88,25.88,87.41,58.47
290682,16096,104,Bahia,BA,RuralAdjacente,6.461232604373757,CANUDOS,18.17,24.88,29.14,92.12,67.63
290685,10733,110,Bahia,BA,RuralAdjacente,10.248765489611477,CAPELA DO ALTO ALEGRE,22.39,39.17,12.3,94.5,82.11
290687,33225,224,Bahia,BA,Urbano,6.741911211437171,CAPIM GROSSO,14.84999999999999,11.43,5.34,96.99,88.52
290689,9935,83,Bahia,BA,RuralAdjacente,8.354302969300454,CARAIBAS,27.09,6.78,60.52,92.87,33.62
290710,28856,181,Bahia,BA,RuralAdjacente,6.272525644579983,CARINHANHA,18.63,32.04,19.99,95.18,65.66
290720,72073,507,Bahia,BA,Urbano,7.0345344303692094,CASA NOVA,15.93000000000001,35.29,35.28,89.8,64.33
290730,24701,203,Bahia,BA,IntermediarioAdjacente,8.218290757459213,CASTRO ALVES,17.47,59.02,5.94,98.36,65.83
290740,3432,20,Bahia,BA,RuralAdjacente,5.827505827505828,CATOLANDIA,20.53,1.96,3.83,97.51,39.72
290755,8836,60,Bahia,BA,RuralRemoto,6.790402897238569,CATURAMA,24.11,21.53,36.48,95.49,44.25
290760,16334,136,Bahia,BA,RuralAdjacente,8.326190767723768,CENTRAL,14.81,0.66,6.5,94.59,82.36
290770,10575,85,Bahia,BA,RuralRemoto,8.037825059101655,CHORROCHO,17.98999999999999,31.71,32.61,80.46,51.77
290780,30897,257,Bahia,BA,IntermediarioAdjacente,8.31795967246011,CICERO DANTAS,24.02,51.72,9.49,96.0,81.1
290790,17216,142,Bahia,BA,IntermediarioAdjacente,8.248141263940521,CIPO,18.22,1.45,11.98,96.52,77.66
290810,19132,139,Bahia,BA,RuralRemoto,7.265314656073594,COCOS,20.95999999999999,0.94,27.82,90.71,56.62
290840,67808,517,Bahia,BA,Urbano,7.624469089193016,CONCEICAO DO COITE,14.17,31.88,13.31,94.55,87.77
290870,17046,142,Bahia,BA,RuralAdjacente,8.330400093863663,CONDEUBA,18.31999999999999,4.58,15.05,98.5,49.07
290880,4326,32,Bahia,BA,RuralAdjacente,7.397133610725843,CONTENDAS DO SINCORA,17.13,0.72,25.43,99.74,67.65
290890,26678,170,Bahia,BA,RuralAdjacente,6.372291775995202,CORACAO DE MARIA,15.7,2.5,42.52,97.69,49.76
290900,7541,75,Bahia,BA,RuralAdjacente,9.94563055297706,CORDEIROS,23.98999999999999,0.34,15.57,99.24,46.15
290910,13985,109,Bahia,BA,RuralRemoto,7.794065069717555,CORIBE,20.81999999999999,0.52,11.97,96.01,66.15
290920,17050,113,Bahia,BA,RuralAdjacente,6.627565982404692,CORONEL JOAO SA,31.70999999999999,34.73,39.93,80.95,60.42
290930,32444,153,Bahia,BA,RuralAdjacente,4.715818024904451,CORRENTINA,18.8,5.59,30.26,95.97,61.37
290940,13061,79,Bahia,BA,RuralAdjacente,6.048541459306332,COTEGIPE,23.31999999999999,0.27,21.42,92.56,55.93
290950,4408,41,Bahia,BA,RuralAdjacente,9.301270417422867,CRAVOLANDIA,19.16,61.09,12.85,97.9,83.32
290960,19721,156,Bahia,BA,RuralAdjacente,7.910349373764008,CRISOPOLIS,22.84,1.55,14.65,97.84,68.59
290970,13991,88,Bahia,BA,RuralAdjacente,6.289757701379458,CRISTOPOLIS,22.20999999999999,0.34,11.08,94.59,49.71
290990,34166,224,Bahia,BA,RuralAdjacente,6.556225487326581,CURACA,16.56999999999999,35.31,18.59,92.85,59.78
291000,10812,72,Bahia,BA,RuralAdjacente,6.659267480577136,DARIO MEIRA,25.8,52.12,31.87,95.33,69.26
291010,11875,85,Bahia,BA,RuralAdjacente,7.157894736842105,DOM BASILIO,18.63,1.06,30.83,96.03,66.18
291030,7797,76,Bahia,BA,RuralAdjacente,9.74733872002052,ELISIO MEDRADO,17.01000000000001,0.47,21.23,96.68,77.46
291040,19098,153,Bahia,BA,IntermediarioAdjacente,8.011310084825636,ENCRUZILHADA,25.89,43.97,26.48,97.06,68.74
291070,61424,472,Bahia,BA,RuralAdjacente,7.684292784579318,EUCLIDES DA CUNHA,21.64,18.52,11.44,94.7,83.01
291075,17890,134,Bahia,BA,RuralAdjacente,7.490217998882057,FATIMA,24.94,42.58,8.2,97.07,89.34
291077,5627,36,Bahia,BA,RuralRemoto,6.397725253243291,FEIRA DA MATA,20.41,0.1,18.42,96.26,62.04
291080,616115,4303,Bahia,BA,Urbano,6.984085763209791,FEIRA DE SANTANA,6.599999999999994,61.83,7.11,99.32,96.06
291085,17893,137,Bahia,BA,RuralAdjacente,7.656625496004024,FILADELFIA,17.68000000000001,19.36,16.94,93.14,76.48
291110,25892,160,Bahia,BA,IntermediarioAdjacente,6.1795149080797165,FORMOSA DO RIO PRETO,18.36,1.07,21.17,94.34,76.99
291125,4358,33,Bahia,BA,RuralAdjacente,7.572280862781092,GAVIAO,18.38,4.46,24.94,86.08,68.25
291130,10882,86,Bahia,BA,RuralAdjacente,7.902959014886969,GENTIO DO OURO,18.15000000000001,15.97,10.46,95.12,56.42
291140,15518,105,Bahia,BA,RuralAdjacente,6.76633586802423,GLORIA,21.78,22.76,23.37,95.06,82.78
291165,8046,76,Bahia,BA,RuralAdjacente,9.445687298036292,GUAJERU,21.73999999999999,0.25,21.7,98.59,31.37
291170,87788,635,Bahia,BA,Urbano,7.233334852143801,GUANAMBI,11.84,59.35,12.92,99.14,83.6
291185,12306,108,Bahia,BA,RuralAdjacente,8.776206728425159,HELIOPOLIS,26.28,9.58,17.84,98.41,73.52
291190,24578,228,Bahia,BA,IntermediarioAdjacente,9.276588819269266,IACU,21.92,33.93,15.83,93.02,81.36
291200,10426,80,Bahia,BA,RuralAdjacente,7.673124880107424,IBIASSUCE,17.41,0.48,35.49,99.21,63.83
291220,20780,98,Bahia,BA,RuralAdjacente,4.716073147256978,IBICOARA,12.77,18.23,14.6,98.41,92.77
291240,16588,134,Bahia,BA,RuralAdjacente,8.07812876778394,IBIPEBA,15.78,0.96,12.48,96.58,77.32
291250,13856,129,Bahia,BA,RuralRemoto,9.310046189376443,IBIPITANGA,22.90000000000001,0.8,22.61,96.32,52.89
291260,3724,30,Bahia,BA,RuralAdjacente,8.055853920515576,IBIQUERA,18.65000000000001,4.59,22.16,90.05,68.66
291300,14630,142,Bahia,BA,RuralRemoto,9.706083390293916,IBITIARA,18.95,8.3,18.6,95.48,45.26
291310,16963,131,Bahia,BA,RuralAdjacente,7.722690561811,IBITITA,14.84,1.88,4.45,98.28,87.62
291320,26307,212,Bahia,BA,IntermediarioRemoto,8.0586916029954,IBOTIRAMA,13.18000000000001,59.29,5.55,97.75,80.78
291330,6188,34,Bahia,BA,RuralAdjacente,5.4945054945054945,ICHU,11.05,4.14,8.01,97.19,90.34
291340,15517,108,Bahia,BA,RuralAdjacente,6.960108268350841,IGAPORA,18.36,44.21,12.87,98.79,56.65
291350,21472,177,Bahia,BA,IntermediarioAdjacente,8.243293591654247,IGUAI,24.06,59.99,26.14,96.79,70.76
291370,33769,279,Bahia,BA,RuralAdjacente,8.262015457964406,INHAMBUPE,20.72,34.85,14.41,96.48,68.84
291380,13700,114,Bahia,BA,RuralAdjacente,8.321167883211679,IPECAETA,21.16,2.49,31.37,90.35,39.13
291400,56834,466,Bahia,BA,IntermediarioAdjacente,8.199317310060879,IPIRA,22.55,52.71,26.84,87.18,70.23
291410,9930,83,Bahia,BA,RuralRemoto,8.358509566968781,IPUPIARA,12.59999999999999,43.34,8.98,98.23,75.47
291420,6095,44,Bahia,BA,RuralAdjacente,7.219031993437244,IRAJUBA,22.55,0.78,30.53,77.86,80.28
291430,10741,72,Bahia,BA,RuralAdjacente,6.703286472395494,IRAMAIA,16.77,4.29,32.79,87.92,55.67
291440,23868,189,Bahia,BA,RuralAdjacente,7.918552036199094,IRAQUARA,11.52,2.46,11.58,95.8,61.28
291450,28027,205,Bahia,BA,RuralAdjacente,7.314375423698577,IRARA,16.14,0.91,13.29,93.91,56.21
291460,74489,505,Bahia,BA,Urbano,6.779524493549383,IRECE,8.310000000000002,26.23,0.77,99.37,98.8
291470,65051,552,Bahia,BA,Urbano,8.485649720988148,ITABERABA,12.13,68.55,8.92,95.66,86.84
291500,13457,121,Bahia,BA,RuralAdjacente,8.991602883257784,ITAETE,21.01000000000001,21.83,7.69,94.29,76.83
291510,13793,146,Bahia,BA,IntermediarioAdjacente,10.58507938809541,ITAGI,20.48999999999999,59.18,21.9,95.29,77.26
291535,12306,73,Bahia,BA,RuralAdjacente,5.932065659028116,ITAGUACU DA BAHIA,19.04000000000001,2.79,24.9,90.46,58.76
291580,24386,212,Bahia,BA,Urbano,8.69351267120479,ITAMBE,20.06,78.06,13.96,99.38,83.58
291640,65869,630,Bahia,BA,Urbano,9.564438506733062,ITAPETINGA,10.92,93.53,3.09,99.69,95.77
291650,31670,210,Bahia,BA,RuralAdjacente,6.630880959898958,ITAPICURU,28.81999999999999,20.84,11.73,95.31,61.77
291670,8145,73,Bahia,BA,RuralAdjacente,8.96255371393493,ITAQUARA,21.43000000000001,52.65,9.87,98.92,75.24
291680,17032,115,Bahia,BA,Urbano,6.7519962423673086,ITARANTIM,16.72,78.87,13.03,98.84,85.06
291685,15725,102,Bahia,BA,IntermediarioAdjacente,6.486486486486486,ITATIM,16.65000000000001,1.37,4.66,96.16,78.8
291690,10993,114,Bahia,BA,IntermediarioAdjacente,10.370235604475576,ITIRUCU,20.53,39.39,12.94,98.19,88.17
291700,33847,235,Bahia,BA,RuralAdjacente,6.943008242975744,ITIUBA,19.66,23.51,37.46,81.63,56.88
291710,16607,193,Bahia,BA,Urbano,11.621605347142772,ITORORO,20.87,85.83,7.29,99.21,91.93
291720,17903,163,Bahia,BA,RuralAdjacente,9.104619337541195,ITUACU,21.48,6.67,18.12,97.48,49.18
291733,11114,94,Bahia,BA,RuralAdjacente,8.457800971747346,IUIU,19.97,43.53,13.08,99.0,71.98
291735,9270,72,Bahia,BA,RuralAdjacente,7.766990291262136,JABORANDI,19.92,29.75,20.29,96.59,59.69
291740,14431,109,Bahia,BA,RuralAdjacente,7.553184117524773,JACARACI,18.59999999999999,16.36,4.16,99.52,44.42
291750,82563,709,Bahia,BA,Urbano,8.587381756961351,JACOBINA,12.7,57.65,6.93,97.53,93.79
291760,45939,398,Bahia,BA,Urbano,8.663662683123272,JAGUAQUARA,19.27,43.71,15.44,98.12,87.4
291770,32690,262,Bahia,BA,RuralAdjacente,8.014683389415724,JAGUARARI,15.68000000000001,57.67,18.08,95.76,78.31
291800,158717,1418,Bahia,BA,Urbano,8.934140640259077,JEQUIE,11.81,82.97,7.15,98.37,93.15
291810,37600,248,Bahia,BA,RuralAdjacente,6.595744680851063,JEREMOABO,26.23,31.35,13.27,92.32,70.6
291830,14348,126,Bahia,BA,RuralAdjacente,8.781711736827432,JITAUNA,23.11,48.41,28.06,93.15,75.61
291835,24850,157,Bahia,BA,IntermediarioAdjacente,6.317907444668008,JOAO DOURADO,15.59,0.93,7.1,97.39,91.53
291840,237776,1669,Bahia,BA,Urbano,7.019211358589597,JUAZEIRO,9.670000000000002,77.29,4.54,98.64,89.46
291850,16350,113,Bahia,BA,RuralAdjacente,6.91131498470948,JUSSARA,20.78,0.83,12.52,95.05,73.74
291860,7376,79,Bahia,BA,RuralAdjacente,10.710412147505423,JUSSIAPE,17.43000000000001,17.17,22.74,98.58,45.2
291870,4071,38,Bahia,BA,RuralAdjacente,9.334315892901008,LAFAIETE COUTINHO,24.70999999999999,50.66,21.77,99.44,84.09
291875,14094,83,Bahia,BA,RuralAdjacente,5.889030793245353,LAGOA REAL,21.08,0.23,25.34,96.98,31.83
291900,3526,19,Bahia,BA,RuralAdjacente,5.388542257515598,LAJEDINHO,18.19,29.15,29.78,91.93,54.62
291905,7489,62,Bahia,BA,RuralAdjacente,8.278808919748965,LAJEDO DO TABOCAL,18.23,0.51,30.51,93.77,84.07
291910,9005,74,Bahia,BA,RuralAdjacente,8.217656857301499,LAMARAO,25.28,16.45,9.81,87.86,38.45
291915,25731,196,Bahia,BA,IntermediarioAdjacente,7.617270996074773,LAPAO,16.45999999999999,12.93,4.37,98.01,84.62
291930,10769,68,Bahia,BA,RuralAdjacente,6.314421023307642,LENCOIS,10.67,46.24,11.38,94.85,84.66
291940,11827,92,Bahia,BA,RuralAdjacente,7.778811194723937,LICINIO DE ALMEIDA,15.95,1.0,10.11,99.5,58.15
291950,43881,315,Bahia,BA,RuralAdjacente,7.178505503520887,LIVRAMENTO DE NOSSA SENHORA,17.2,29.84,25.04,97.86,64.19
291960,10441,88,Bahia,BA,RuralAdjacente,8.428311464419117,MACAJUBA,21.55,38.73,28.45,87.4,66.66
291970,21594,176,Bahia,BA,Urbano,8.15041215152357,MACARANI,20.39,78.37,13.57,99.74,83.78
291980,41836,318,Bahia,BA,RuralRemoto,7.601109092647481,MACAUBAS,19.84999999999999,26.56,7.9,96.27,55.07
291990,7241,47,Bahia,BA,RuralRemoto,6.490816185609722,MACURURE,22.13,35.1,17.61,82.59,31.32
291995,6969,57,Bahia,BA,RuralAdjacente,8.179078777442962,MAETINGA,23.43000000000001,38.34,33.87,93.93,50.02
292000,8727,76,Bahia,BA,RuralAdjacente,8.708605477254498,MAIQUINIQUE,16.98999999999999,72.74,19.07,98.3,82.76
292010,17666,147,Bahia,BA,RuralAdjacente,8.321068719574322,MAIRI,19.66,47.0,30.97,90.53,77.42
292020,15394,102,Bahia,BA,RuralAdjacente,6.625958165519034,MALHADA,20.34999999999999,0.6,28.14,96.65,66.51
292030,8666,85,Bahia,BA,RuralAdjacente,9.808446803600276,MALHADA DE PEDRAS,19.64,11.91,44.4,95.28,42.25
292040,13844,100,Bahia,BA,RuralAdjacente,7.22334585379948,MANOEL VITORINO,23.8,0.37,40.48,90.94,57.6
292045,13917,52,Bahia,BA,RuralRemoto,3.7364374505999858,MANSIDAO,11.40000000000001,0.31,29.9,92.95,43.14
292050,27605,223,Bahia,BA,IntermediarioAdjacente,8.078246694439413,MARACAS,18.28,2.02,40.03,94.43,79.96
292080,9258,62,Bahia,BA,RuralAdjacente,6.696910779866061,MARCIONILIO SOUZA,21.59999999999999,0.19,23.87,87.54,74.53
292105,10322,74,Bahia,BA,RuralAdjacente,7.169153264871149,MATINA,24.98,0.19,35.88,90.62,43.37
292120,24650,237,Bahia,BA,IntermediarioAdjacente,9.614604462474643,MIGUEL CALMON,16.48999999999999,42.94,9.41,95.39,74.45
292130,11065,97,Bahia,BA,RuralAdjacente,8.7663804789878,MILAGRES,18.12,2.91,7.98,96.29,81.76
292140,15728,111,Bahia,BA,RuralAdjacente,7.057477110885046,MIRANGABA,19.12,18.15,21.27,93.24,82.86
292145,10173,71,Bahia,BA,RuralAdjacente,6.979258822372948,MIRANTE,24.11,14.33,68.88,91.39,33.35
292150,47759,354,Bahia,BA,RuralAdjacente,7.41221549864947,MONTE SANTO,27.66,3.28,57.67,82.92,50.76
292160,7994,73,Bahia,BA,RuralRemoto,9.131848886664999,MORPARA,18.93000000000001,1.45,14.93,98.52,61.82
292170,33583,256,Bahia,BA,RuralAdjacente,7.622904445701694,MORRO DO CHAPEU,16.06999999999999,39.11,17.39,90.75,79.12
292180,11133,66,Bahia,BA,RuralAdjacente,5.928321207221773,MORTUGABA,15.37,4.09,29.52,99.69,56.11
292190,12132,67,Bahia,BA,RuralAdjacente,5.522584899439499,MUCUGE,15.25,34.07,13.61,97.28,70.66
292205,13147,96,Bahia,BA,RuralAdjacente,7.30204609416597,MULUNGU DO MORRO,15.90000000000001,0.58,25.88,92.45,68.1
292210,17295,173,Bahia,BA,RuralAdjacente,10.002891008962127,MUNDO NOVO,18.33,22.36,25.56,93.27,79.85
292225,10441,55,Bahia,BA,RuralAdjacente,5.267694665261947,MUQUEM DE SAO FRANCISCO,18.98999999999999,9.29,15.88,95.96,54.72
292265,18515,110,Bahia,BA,RuralAdjacente,5.94112881447475,NORDESTINA,21.54000000000001,1.19,40.6,80.49,44.17
292270,13705,114,Bahia,BA,RuralAdjacente,8.318132068588106,NOVA CANAA,23.81999999999999,47.93,37.54,96.76,67.09
292273,7964,67,Bahia,BA,RuralAdjacente,8.412857860371673,NOVA FATIMA,16.76000000000001,69.3,5.24,98.13,88.24
292280,7774,50,Bahia,BA,RuralAdjacente,6.431695394906097,NOVA ITARANA,20.23999999999999,2.26,20.23,84.59,79.66
292285,7531,75,Bahia,BA,RuralAdjacente,9.958836807860841,NOVA REDENCAO,17.98999999999999,2.27,6.27,94.33,67.42
292290,24220,189,Bahia,BA,RuralAdjacente,7.803468208092485,NOVA SOURE,22.93000000000001,1.46,14.79,96.21,69.45
292303,11161,82,Bahia,BA,RuralRemoto,7.347011916494938,NOVO HORIZONTE,11.98999999999999,0.11,3.06,99.08,45.71
292305,10650,66,Bahia,BA,RuralAdjacente,6.197183098591549,NOVO TRIUNFO,21.12,62.51,10.58,94.27,71.31
292310,22624,206,Bahia,BA,IntermediarioAdjacente,9.105374823196605,OLINDINA,22.23999999999999,41.66,6.56,98.46,78.36
292320,20702,190,Bahia,BA,RuralRemoto,9.17785721186359,OLIVEIRA DOS BREJINHOS,14.8,5.79,8.55,95.92,61.29
292335,19241,126,Bahia,BA,RuralAdjacente,6.5485161893872466,OUROLANDIA,21.56999999999999,14.21,30.69,97.97,83.59
292340,20066,154,Bahia,BA,RuralAdjacente,7.674673577195256,PALMAS DE MONTE ALTO,22.8,0.68,46.2,93.31,53.42
292350,10336,63,Bahia,BA,RuralAdjacente,6.095201238390093,PALMEIRAS,8.849999999999994,29.98,25.19,97.66,74.55
292360,20324,158,Bahia,BA,RuralAdjacente,7.774060224365282,PARAMIRIM,17.40000000000001,27.46,9.69,98.74,69.57
292370,29242,232,Bahia,BA,RuralAdjacente,7.9337938581492375,PARATINGA,18.68000000000001,0.46,20.05,92.63,40.89
292380,26589,185,Bahia,BA,RuralAdjacente,6.957764489074429,PARIPIRANGA,22.90000000000001,21.4,25.03,96.23,68.1
292400,112849,880,Bahia,BA,Urbano,7.798030997173214,PAULO AFONSO,12.38,81.5,10.62,99.25,93.54
