codigo,populacao_residente,Óbitos_p/Residênc,Estado,UF,Tipo,taxa_bruta_mortalidade,taxa_analfabetismo,rede_de_esgoto,tx_n_distribuicao_agua,tx_banheiro,tx_coleta_lixo,Municipio,tx_rede_agua
290682,16096,104,Bahia,BA,RuralAdjacente,6.461232604373757,18.17,24.88,29.14,92.12,67.63,Canudos,69.32
290685,10733,110,Bahia,BA,RuralAdjacente,10.248765489611477,22.39,39.17,12.3,94.5,82.11,Capela do Alto Alegre,81.99
290687,33225,224,Bahia,BA,Urbano,6.741911211437171,14.84999999999999,11.43,5.34,96.99,88.52,Capim Grosso,93.9
290689,9935,83,Bahia,BA,RuralAdjacente,8.354302969300454,27.09,6.78,60.52,92.87,33.62,Caraíbas,36.7
290710,28856,181,Bahia,BA,RuralAdjacente,6.272525644579983,18.63,32.04,19.99,95.18,65.66,Carinhanha,72.68
290720,72073,507,Bahia,BA,Urbano,7.0345344303692094,15.93000000000001,35.29,35.28,89.8,64.33,Casa Nova,63.87
290730,24701,203,Bahia,BA,IntermediarioAdjacente,8.218290757459213,17.47,59.02,5.94,98.36,65.83,Castro Alves,89.17
290740,3432,20,Bahia,BA,RuralAdjacente,5.827505827505828,20.53,1.96,3.83,97.51,39.72,Catolândia,65.27
290755,8836,60,Bahia,BA,RuralRemoto,6.790402897238569,24.11,21.53,36.48,95.49,44.25,Caturama,61.46
290760,16334,136,Bahia,BA,RuralAdjacente,8.326190767723768,14.81,0.66,6.5,94.59,82.36,Central,92.96
290770,10575,85,Bahia,BA,RuralRemoto,8.037825059101655,17.98999999999999,31.71,32.61,80.46,51.77,Chorrochó,62.01
290780,30897,257,Bahia,BA,IntermediarioAdjacente,8.31795967246011,24.02,51.72,9.49,96.0,81.1,Cícero Dantas,82.54
290790,17216,142,Bahia,BA,IntermediarioAdjacente,8.248141263940521,18.22,1.45,11.98,96.52,77.66,Cipó,82.05
290810,19132,139,Bahia,BA,RuralRemoto,7.265314656073594,20.95999999999999,0.94,27.82,90.71,56.62,Cocos,65.91
290840,67808,517,Bahia,BA,Urbano,7.624469089193016,14.17,31.88,13.31,94.55,87.77,Conceição do Coité,83.96
290870,17046,142,Bahia,BA,RuralAdjacente,8.330400093863663,18.31999999999999,4.58,15.05,98.5,49.07,Condeúba,74.81
290880,4326,32,Bahia,BA,RuralAdjacente,7.397133610725843,17.13,0.72,25.43,99.74,67.65,Contendas do Sincorá,67.85
290890,26678,170,Bahia,BA,RuralAdjacente,6.372291775995202,15.7,2.5,42.52,97.69,49.76,Coração de Maria,42.75
290900,7541,75,Bahia,BA,RuralAdjacente,9.94563055297706,23.98999999999999,0.34,15.57,99.24,46.15,Cordeiros,70.44
290910,13985,109,Bahia,BA,RuralRemoto,7.794065069717555,20.81999999999999,0.52,11.97,96.01,66.15,Coribe,81.71
290920,17050,113,Bahia,BA,RuralAdjacente,6.627565982404692,31.70999999999999,34.73,39.93,80.95,60.42,Coronel João Sá,57.1
290930,32444,153,Bahia,BA,RuralAdjacente,4.715818024904451,18.8,5.59,30.26,95.97,61.37,Correntina,67.42
290940,13061,79,Bahia,BA,RuralAdjacente,6.048541459306332,23.31999999999999,0.27,21.42,92.56,55.93,Cotegipe,66.88
290950,4408,41,Bahia,BA,RuralAdjacente,9.301270417422867,19.16,61.09,12.85,97.9,83.32,Cravolândia,80.85
290960,19721,156,Bahia,BA,RuralAdjacente,7.910349373764008,22.84,1.55,14.65,97.84,68.59,Crisópolis,76.94
290970,13991,88,Bahia,BA,RuralAdjacente,6.289757701379458,22.20999999999999,0.34,11.08,94.59,49.71,Cristópolis,76.26
290990,34166,224,Bahia,BA,RuralAdjacente,6.556225487326581,16.56999999999999,35.31,18.59,92.85,59.78,Curaçá,77.24
291000,10812,72,Bahia,BA,RuralAdjacente,6.659267480577136,25.8,52.12,31.87,95.33,69.26,Dário Meira,66.04
291010,11875,85,Bahia,BA,RuralAdjacente,7.157894736842105,18.63,1.06,30.83,96.03,66.18,Dom Basílio,64.73
291030,7797,76,Bahia,BA,RuralAdjacente,9.74733872002052,17.01000000000001,0.47,21.23,96.68,77.46,Elísio Medrado,73.81
291040,19098,153,Bahia,BA,IntermediarioAdjacente,8.011310084825636,25.89,43.97,26.48,97.06,68.74,Encruzilhada,65.21
291070,61424,472,Bahia,BA,RuralAdjacente,7.684292784579318,21.64,18.52,11.44,94.7,83.01,Euclides da Cunha,74.99
291075,17890,134,Bahia,BA,RuralAdjacente,7.490217998882057,24.94,42.58,8.2,97.07,89.34,Fátima,90.43
291077,5627,36,Bahia,BA,RuralRemoto,6.397725253243291,20.41,0.1,18.42,96.26,62.04,Feira da Mata,70.45
291080,616115,4303,Bahia,BA,Urbano,6.984085763209791,6.599999999999994,61.83,7.11,99.32,96.06,Feira de Santana,89.33
291085,17893,137,Bahia,BA,RuralAdjacente,7.656625496004024,17.68000000000001,19.36,16.94,93.14,76.48,Filadélfia,82.02
291110,25892,160,Bahia,BA,IntermediarioAdjacente,6.1795149080797165,18.36,1.07,21.17,94.34,76.99,Formosa do Rio Preto,71.51
291125,4358,33,Bahia,BA,RuralAdjacente,7.572280862781092,18.38,4.46,24.94,86.08,68.25,Gavião,74.16
291130,10882,86,Bahia,BA,RuralAdjacente,7.902959014886969,18.15000000000001,15.97,10.46,95.12,56.42,Gentio do Ouro,72.94
291140,15518,105,Bahia,BA,RuralAdjacente,6.76633586802423,21.78,22.76,23.37,95.06,82.78,Glória,74.45
291165,8046,76,Bahia,BA,RuralAdjacente,9.445687298036292,21.73999999999999,0.25,21.7,98.59,31.37,Guajeru,58.99
291170,87788,635,Bahia,BA,Urbano,7.233334852143801,11.84,59.35,12.92,99.14,83.6,Guanambi,85.88
291185,12306,108,Bahia,BA,RuralAdjacente,8.776206728425159,26.28,9.58,17.84,98.41,73.52,Heliópolis,68.01
291190,24578,228,Bahia,BA,IntermediarioAdjacente,9.276588819269266,21.92,33.93,15.83,93.02,81.36,Iaçu,83.12
291200,10426,80,Bahia,BA,RuralAdjacente,7.673124880107424,17.41,0.48,35.49,99.21,63.83,Ibiassucê,62.56
291220,20780,98,Bahia,BA,RuralAdjacente,4.716073147256978,12.77,18.23,14.6,98.41,92.77,Ibicoara,56.54
291240,16588,134,Bahia,BA,RuralAdjacente,8.07812876778394,15.78,0.96,12.48,96.58,77.32,Ibipeba,84.46
291250,13856,129,Bahia,BA,RuralRemoto,9.310046189376443,22.90000000000001,0.8,22.61,96.32,52.89,Ibipitanga,58.28
291260,3724,30,Bahia,BA,RuralAdjacente,8.055853920515576,18.65000000000001,4.59,22.16,90.05,68.66,Ibiquera,77.6
291300,14630,142,Bahia,BA,RuralRemoto,9.706083390293916,18.95,8.3,18.6,95.48,45.26,Ibitiara,67.91
291310,16963,131,Bahia,BA,RuralAdjacente,7.722690561811,14.84,1.88,4.45,98.28,87.62,Ibititá,95.29
291320,26307,212,Bahia,BA,IntermediarioRemoto,8.0586916029954,13.18000000000001,59.29,5.55,97.75,80.78,Ibotirama,85.49
291330,6188,34,Bahia,BA,RuralAdjacente,5.4945054945054945,11.05,4.14,8.01,97.19,90.34,Ichu,89.37
291340,15517,108,Bahia,BA,RuralAdjacente,6.960108268350841,18.36,44.21,12.87,98.79,56.65,Igaporã,80.35
291350,21472,177,Bahia,BA,IntermediarioAdjacente,8.243293591654247,24.06,59.99,26.14,96.79,70.76,Iguaí,65.66
291370,33769,279,Bahia,BA,RuralAdjacente,8.262015457964406,20.72,34.85,14.41,96.48,68.84,Inhambupe,83.26
291380,13700,114,Bahia,BA,RuralAdjacente,8.321167883211679,21.16,2.49,31.37,90.35,39.13,Ipecaetá,67.28
291400,56834,466,Bahia,BA,IntermediarioAdjacente,8.199317310060879,22.55,52.71,26.84,87.18,70.23,Ipirá,72.45
291410,9930,83,Bahia,BA,RuralRemoto,8.358509566968781,12.59999999999999,43.34,8.98,98.23,75.47,Ipupiara,83.38
291420,6095,44,Bahia,BA,RuralAdjacente,7.219031993437244,22.55,0.78,30.53,77.86,80.28,Irajuba,66.82
291430,10741,72,Bahia,BA,RuralAdjacente,6.703286472395494,16.77,4.29,32.79,87.92,55.67,Iramaia,57.71
291440,23868,189,Bahia,BA,RuralAdjacente,7.918552036199094,11.52,2.46,11.58,95.8,61.28,Iraquara,84.93
291450,28027,205,Bahia,BA,RuralAdjacente,7.314375423698577,16.14,0.91,13.29,93.91,56.21,Irará,71.61
291460,74489,505,Bahia,BA,Urbano,6.779524493549383,8.310000000000002,26.23,0.77,99.37,98.8,Irecê,98.95
291470,65051,552,Bahia,BA,Urbano,8.485649720988148,12.13,68.55,8.92,95.66,86.84,Itaberaba,90.63
291500,13457,121,Bahia,BA,RuralAdjacente,8.991602883257784,21.01000000000001,21.83,7.69,94.29,76.83,Itaeté,73.24
291510,13793,146,Bahia,BA,IntermediarioAdjacente,10.58507938809541,20.48999999999999,59.18,21.9,95.29,77.26,Itagi,76.7
291535,12306,73,Bahia,BA,RuralAdjacente,5.932065659028116,19.04000000000001,2.79,24.9,90.46,58.76,Itaguaçu da Bahia,61.35
291580,24386,212,Bahia,BA,Urbano,8.69351267120479,20.06,78.06,13.96,99.38,83.58,Itambé,83.51
291640,65869,630,Bahia,BA,Urbano,9.564438506733062,10.92,93.53,3.09,99.69,95.77,Itapetinga,96.67
291650,31670,210,Bahia,BA,RuralAdjacente,6.630880959898958,28.81999999999999,20.84,11.73,95.31,61.77,Itapicuru,80.2
291670,8145,73,Bahia,BA,RuralAdjacente,8.96255371393493,21.43000000000001,52.65,9.87,98.92,75.24,Itaquara,77.62
291680,17032,115,Bahia,BA,Urbano,6.7519962423673086,16.72,78.87,13.03,98.84,85.06,Itarantim,82.87
291685,15725,102,Bahia,BA,IntermediarioAdjacente,6.486486486486486,16.65000000000001,1.37,4.66,96.16,78.8,Itatim,94.88
291690,10993,114,Bahia,BA,IntermediarioAdjacente,10.370235604475576,20.53,39.39,12.94,98.19,88.17,Itiruçu,85.45
291700,33847,235,Bahia,BA,RuralAdjacente,6.943008242975744,19.66,23.51,37.46,81.63,56.88,Itiúba,61.47
291710,16607,193,Bahia,BA,Urbano,11.621605347142772,20.87,85.83,7.29,99.21,91.93,Itororó,92.32
291720,17903,163,Bahia,BA,RuralAdjacente,9.104619337541195,21.48,6.67,18.12,97.48,49.18,Ituaçu,60.93
291733,11114,94,Bahia,BA,RuralAdjacente,8.457800971747346,19.97,43.53,13.08,99.0,71.98,Iuiu,77.95
291735,9270,72,Bahia,BA,RuralAdjacente,7.766990291262136,19.92,29.75,20.29,96.59,59.69,Jaborandi,77.34
291740,14431,109,Bahia,BA,RuralAdjacente,7.553184117524773,18.59999999999999,16.36,4.16,99.52,44.42,Jacaraci,91.39
291750,82563,709,Bahia,BA,Urbano,8.587381756961351,12.7,57.65,6.93,97.53,93.79,Jacobina,90.86
291760,45939,398,Bahia,BA,Urbano,8.663662683123272,19.27,43.71,15.44,98.12,87.4,Jaguaquara,83.79
291770,32690,262,Bahia,BA,RuralAdjacente,8.014683389415724,15.68000000000001,57.67,18.08,95.76,78.31,Jaguarari,78.46
291800,158717,1418,Bahia,BA,Urbano,8.934140640259077,11.81,82.97,7.15,98.37,93.15,Jequié,92.13
291810,37600,248,Bahia,BA,RuralAdjacente,6.595744680851063,26.23,31.35,13.27,92.32,70.6,Jeremoabo,72.79
291830,14348,126,Bahia,BA,RuralAdjacente,8.781711736827432,23.11,48.41,28.06,93.15,75.61,Jitaúna,63.33
291835,24850,157,Bahia,BA,IntermediarioAdjacente,6.317907444668008,15.59,0.93,7.1,97.39,91.53,João Dourado,91.1
291840,237776,1669,Bahia,BA,Urbano,7.019211358589597,9.670000000000002,77.29,4.54,98.64,89.46,Juazeiro,94.84
291850,16350,113,Bahia,BA,RuralAdjacente,6.91131498470948,20.78,0.83,12.52,95.05,73.74,Jussara,86.46
291860,7376,79,Bahia,BA,RuralAdjacente,10.710412147505423,17.43000000000001,17.17,22.74,98.58,45.2,Jussiape,75.92
291870,4071,38,Bahia,BA,RuralAdjacente,9.334315892901008,24.70999999999999,50.66,21.77,99.44,84.09,Lafaiete Coutinho,60.57
291875,14094,83,Bahia,BA,RuralAdjacente,5.889030793245353,21.08,0.23,25.34,96.98,31.83,Lagoa Real,67.35
291900,3526,19,Bahia,BA,RuralAdjacente,5.388542257515598,18.19,29.15,29.78,91.93,54.62,Lajedinho,69.83
291905,7489,62,Bahia,BA,RuralAdjacente,8.278808919748965,18.23,0.51,30.51,93.77,84.07,Lajedo do Tabocal,65.35
291910,9005,74,Bahia,BA,RuralAdjacente,8.217656857301499,25.28,16.45,9.81,87.86,38.45,Lamarão,88.85
291915,25731,196,Bahia,BA,IntermediarioAdjacente,7.617270996074773,16.45999999999999,12.93,4.37,98.01,84.62,Lapão,94.61
291930,10769,68,Bahia,BA,RuralAdjacente,6.314421023307642,10.67,46.24,11.38,94.85,84.66,Lençóis,87.91
291940,11827,92,Bahia,BA,RuralAdjacente,7.778811194723937,15.95,1.0,10.11,99.5,58.15,Licínio de Almeida,76.43
291950,43881,315,Bahia,BA,RuralAdjacente,7.178505503520887,17.2,29.84,25.04,97.86,64.19,Livramento de Nossa Senhora,71.37
291960,10441,88,Bahia,BA,RuralAdjacente,8.428311464419117,21.55,38.73,28.45,87.4,66.66,Macajuba,70.73
291970,21594,176,Bahia,BA,Urbano,8.15041215152357,20.39,78.37,13.57,99.74,83.78,Macarani,85.3
291980,41836,318,Bahia,BA,RuralRemoto,7.601109092647481,19.84999999999999,26.56,7.9,96.27,55.07,Macaúbas,82.93
291990,7241,47,Bahia,BA,RuralRemoto,6.490816185609722,22.13,35.1,17.61,82.59,31.32,Macururé,69.95
291995,6969,57,Bahia,BA,RuralAdjacente,8.179078777442962,23.43000000000001,38.34,33.87,93.93,50.02,Maetinga,61.05
292000,8727,76,Bahia,BA,RuralAdjacente,8.708605477254498,16.98999999999999,72.74,19.07,98.3,82.76,Maiquinique,79.1
292010,17666,147,Bahia,BA,RuralAdjacente,8.321068719574322,19.66,47.0,30.97,90.53,77.42,Mairi,66.63
292020,15394,102,Bahia,BA,RuralAdjacente,6.625958165519034,20.34999999999999,0.6,28.14,96.65,66.51,Malhada,59.86
292030,8666,85,Bahia,BA,RuralAdjacente,9.808446803600276,19.64,11.91,44.4,95.28,42.25,Malhada de Pedras,48.14
292040,13844,100,Bahia,BA,RuralAdjacente,7.22334585379948,23.8,0.37,40.48,90.94,57.6,Manoel Vitorino,57.82
292045,13917,52,Bahia,BA,RuralRemoto,3.7364374505999858,11.40000000000001,0.31,29.9,92.95,43.14,Mansidão,61.79
292050,27605,223,Bahia,BA,IntermediarioAdjacente,8.078246694439413,18.28,2.02,40.03,94.43,79.96,Maracás,54.99
292080,9258,62,Bahia,BA,RuralAdjacente,6.696910779866061,21.59999999999999,0.19,23.87,87.54,74.53,Marcionílio Souza,74.99
292105,10322,74,Bahia,BA,RuralAdjacente,7.169153264871149,24.98,0.19,35.88,90.62,43.37,Matina,45.17
292120,24650,237,Bahia,BA,IntermediarioAdjacente,9.614604462474643,16.48999999999999,42.94,9.41,95.39,74.45,Miguel Calmon,87.45
292130,11065,97,Bahia,BA,RuralAdjacente,8.7663804789878,18.12,2.91,7.98,96.29,81.76,Milagres,90.77
292140,15728,111,Bahia,BA,RuralAdjacente,7.057477110885046,19.12,18.15,21.27,93.24,82.86,Mirangaba,68.9
292145,10173,71,Bahia,BA,RuralAdjacente,6.979258822372948,24.11,14.33,68.88,91.39,33.35,Mirante,28.54
292150,47759,354,Bahia,BA,RuralAdjacente,7.41221549864947,27.66,3.28,57.67,82.92,50.76,Monte Santo,41.73
292160,7994,73,Bahia,BA,RuralRemoto,9.131848886664999,18.93000000000001,1.45,14.93,98.52,61.82,Morpará,67.5
292170,33583,256,Bahia,BA,RuralAdjacente,7.622904445701694,16.06999999999999,39.11,17.39,90.75,79.12,Morro do Chapéu,69.28
292180,11133,66,Bahia,BA,RuralAdjacente,5.928321207221773,15.37,4.09,29.52,99.69,56.11,Mortugaba,65.69
292190,12132,67,Bahia,BA,RuralAdjacente,5.522584899439499,15.25,34.07,13.61,97.28,70.66,Mucugê,63.87
292205,13147,96,Bahia,BA,RuralAdjacente,7.30204609416597,15.90000000000001,0.58,25.88,92.45,68.1,Mulungu do Morro,70.84
292210,17295,173,Bahia,BA,RuralAdjacente,10.002891008962127,18.33,22.36,25.56,93.27,79.85,Mundo Novo,73.57
292225,10441,55,Bahia,BA,RuralAdjacente,5.267694665261947,18.98999999999999,9.29,15.88,95.96,54.72,Muquém do São Francisco,73.34
292265,18515,110,Bahia,BA,RuralAdjacente,5.94112881447475,21.54000000000001,1.19,40.6,80.49,44.17,Nordestina,57.65
292270,13705,114,Bahia,BA,RuralAdjacente,8.318132068588106,23.81999999999999,47.93,37.54,96.76,67.09,Nova Canaã,56.98
292273,7964,67,Bahia,BA,RuralAdjacente,8.412857860371673,16.76000000000001,69.3,5.24,98.13,88.24,Nova Fátima,91.19
292280,7774,50,Bahia,BA,RuralAdjacente,6.431695394906097,20.23999999999999,2.26,20.23,84.59,79.66,Nova Itarana,78.98
292285,7531,75,Bahia,BA,RuralAdjacente,9.958836807860841,17.98999999999999,2.27,6.27,94.33,67.42,Nova Redenção,91.16
292290,24220,189,Bahia,BA,RuralAdjacente,7.803468208092485,22.93000000000001,1.46,14.79,96.21,69.45,Nova Soure,76.32
292303,11161,82,Bahia,BA,RuralRemoto,7.347011916494938,11.98999999999999,0.11,3.06,99.08,45.71,Novo Horizonte,90.52
292305,10650,66,Bahia,BA,RuralAdjacente,6.197183098591549,21.12,62.51,10.58,94.27,71.31,Novo Triunfo,85.38
292310,22624,206,Bahia,BA,IntermediarioAdjacente,9.105374823196605,22.23999999999999,41.66,6.56,98.46,78.36,Olindina,89.2
292320,20702,190,Bahia,BA,RuralRemoto,9.17785721186359,14.8,5.79,8.55,95.92,61.29,Oliveira dos Brejinhos,80.76
292335,19241,126,Bahia,BA,RuralAdjacente,6.5485161893872466,21.56999999999999,14.21,30.69,97.97,83.59,Ourolândia,54.15
292340,20066,154,Bahia,BA,RuralAdjacente,7.674673577195256,22.8,0.68,46.2,93.31,53.42,Palmas de Monte Alto,46.27
292350,10336,63,Bahia,BA,RuralAdjacente,6.095201238390093,8.849999999999994,29.98,25.19,97.66,74.55,Palmeiras,64.11
292360,20324,158,Bahia,BA,RuralAdjacente,7.774060224365282,17.40000000000001,27.46,9.69,98.74,69.57,Paramirim,89.19
292370,29242,232,Bahia,BA,RuralAdjacente,7.9337938581492375,18.68000000000001,0.46,20.05,92.63,40.89,Paratinga,46.7
292380,26589,185,Bahia,BA,RuralAdjacente,6.957764489074429,22.90000000000001,21.4,25.03,96.23,68.1,Paripiranga,64.71
292400,112849,880,Bahia,BA,Urbano,7.798030997173214,12.38,81.5,10.62,99.25,93.54,Paulo Afonso,87.2
292405,13236,89,Bahia,BA,RuralAdjacente,6.724085826533696,20.12,12.83,30.09,90.94,70.83,Pé de Serra,67.2
292420,13953,60,Bahia,BA,RuralAdjacente,4.300150505267684,31.90000000000001,7.4,60.04,64.87,45.22,Pedro Alexandre,39.62
292430,20076,160,Bahia,BA,RuralRemoto,7.969715082685794,16.40000000000001,1.77,9.2,98.56,61.78,Piatã,57.23
292440,35344,215,Bahia,BA,RuralRemoto,6.083069262109552,25.08,18.97,53.12,73.46,41.1,Pilão Arcado,43.15
292450,14718,111,Bahia,BA,RuralAdjacente,7.541785568691398,19.31999999999999,0.34,50.68,98.25,38.54,Pindaí,38.12
292460,19076,171,Bahia,BA,IntermediarioAdjacente,8.964143426294822,17.52,34.72,12.86,95.19,86.67,Pindobaçu,73.58
292465,10318,80,Bahia,BA,RuralAdjacente,7.753440589261484,19.73999999999999,47.81,31.88,92.2,73.53,Pintadas,66.77
292470,9146,79,Bahia,BA,RuralAdjacente,8.63765580581675,22.22,4.27,24.06,99.23,62.35,Piripá,65.03
292480,17553,163,Bahia,BA,IntermediarioAdjacente,9.286161909645076,16.62,35.54,11.92,95.64,83.48,Piritiba,83.61
292490,8018,61,Bahia,BA,RuralAdjacente,7.6078822649039655,26.19,0.65,28.03,78.82,72.86,Planaltino,68.72
292500,23320,227,Bahia,BA,RuralAdjacente,9.734133790737564,22.08,0.41,30.45,96.94,79.26,Planalto,68.74
292510,48271,409,Bahia,BA,Urbano,8.472996208903895,19.09,67.07,15.49,95.78,81.37,Poções,82.9
292525,17935,135,Bahia,BA,RuralAdjacente,7.527181488709227,19.25,2.84,11.54,94.7,79.86,Ponto Novo,87.34
292540,10266,76,Bahia,BA,RuralAdjacente,7.403078121955971,14.64,75.69,9.52,99.13,90.81,Potiraguá,87.07
292560,15129,110,Bahia,BA,RuralAdjacente,7.270804415361227,13.68000000000001,1.72,3.13,97.96,91.41,Presidente Dutra,96.45
292570,12613,98,Bahia,BA,RuralAdjacente,7.769761357329739,25.05,18.51,47.44,93.27,42.97,Presidente Jânio Quadros,41.72
292580,25979,216,Bahia,BA,RuralAdjacente,8.314407790908042,17.86,33.0,30.79,90.33,69.66,Queimadas,66.66
292590,25246,167,Bahia,BA,RuralAdjacente,6.614909292561198,28.78,7.31,18.33,85.6,77.35,Quijingue,78.35
292593,9454,77,Bahia,BA,RuralAdjacente,8.144700655807066,18.03,0.44,15.32,94.52,77.04,Quixabeira,82.88
292595,19651,157,Bahia,BA,RuralAdjacente,7.989415296931453,23.83,17.34,25.62,90.17,57.24,Rafael Jambeiro,62.34
292600,40576,353,Bahia,BA,IntermediarioAdjacente,8.699723974763407,20.45,53.84,32.92,85.0,65.68,Remanso,63.48
292610,13647,109,Bahia,BA,RuralAdjacente,7.987103392687038,13.64,27.35,14.89,94.16,88.15,Retirolândia,83.01
292620,21638,156,Bahia,BA,RuralAdjacente,7.209538774378409,22.03,0.61,20.79,92.4,54.9,Riachão das Neves,68.44
292630,33368,251,Bahia,BA,IntermediarioAdjacente,7.522176935986574,14.90000000000001,58.04,12.23,95.7,83.05,Riachão do Jacuípe,86.11
292640,30700,234,Bahia,BA,RuralAdjacente,7.622149837133551,21.48,0.44,20.89,93.81,49.88,Riacho de Santana,63.73
292650,13830,107,Bahia,BA,RuralAdjacente,7.736804049168475,30.73,3.8,11.91,89.79,45.4,Ribeira do Amparo,82.19
292660,53992,384,Bahia,BA,Urbano,7.112164765150393,18.01000000000001,19.6,6.57,96.82,77.24,Ribeira do Pombal,90.6
292665,9737,53,Bahia,BA,RuralAdjacente,5.443154975865256,26.01000000000001,23.04,41.32,92.93,47.4,Ribeirão do Largo,54.08
292670,13171,101,Bahia,BA,RuralAdjacente,7.6683623111381065,18.18000000000001,25.35,16.64,99.23,67.03,Rio de Contas,80.33
292680,13143,107,Bahia,BA,RuralAdjacente,8.141215856349387,24.69,12.38,30.76,96.68,49.61,Rio do Antônio,66.94
292690,10493,95,Bahia,BA,RuralRemoto,9.053654817497378,17.73999999999999,1.08,23.29,98.0,62.52,Rio do Pires,65.37
292710,10305,67,Bahia,BA,IntermediarioAdjacente,6.501698204754973,12.56,69.24,3.25,98.16,95.03,Rodelas,96.28
292720,28273,284,Bahia,BA,IntermediarioAdjacente,10.044919180843914,18.02,62.54,16.92,90.06,84.16,Ruy Barbosa,80.78
292750,20935,174,Bahia,BA,RuralAdjacente,8.31144017196083,18.06,9.02,25.07,90.51,68.6,Santa Bárbara,71.83
292760,14957,115,Bahia,BA,RuralAdjacente,7.688707628535134,28.31999999999999,31.43,46.66,91.75,49.03,Santa Brígida,49.47
292790,10284,124,Bahia,BA,IntermediarioAdjacente,12.05756514974718,21.04000000000001,77.03,9.78,97.0,95.95,Santa Inês,89.86
292800,37817,247,Bahia,BA,IntermediarioAdjacente,6.531454107940873,17.06999999999999,52.94,25.49,91.3,80.62,Santaluz,73.66
292810,38586,295,Bahia,BA,Urbano,7.6452599388379205,18.34999999999999,18.84,8.24,95.77,70.09,Santa Maria da Vitória,83.69
292820,24746,205,Bahia,BA,RuralAdjacente,8.284167138123333,16.73999999999999,4.32,15.67,96.78,57.41,Santana,74.75
292830,8710,74,Bahia,BA,RuralAdjacente,8.495981630309988,18.43000000000001,0.92,32.87,88.06,66.7,Santanópolis,65.02
292840,27383,189,Bahia,BA,IntermediarioAdjacente,6.902092539166636,16.06999999999999,12.04,32.42,90.85,65.75,Santa Rita de Cássia,62.51
292850,10428,90,Bahia,BA,RuralAdjacente,8.63060989643268,20.94,8.97,11.01,96.31,65.56,Santa Terezinha,86.17
292880,52243,381,Bahia,BA,IntermediarioAdjacente,7.292843060314301,15.13,17.72,9.33,97.75,69.63,Santo Estêvão,87.5
292890,32816,191,Bahia,BA,RuralAdjacente,5.820331545587519,17.88,0.99,11.01,94.47,65.14,São Desidério,73.89
292895,8422,86,Bahia,BA,RuralAdjacente,10.211351222987414,17.23999999999999,72.42,6.96,97.32,88.59,São Domingos,92.08
292905,15189,107,Bahia,BA,Urbano,7.044571729541115,14.28,1.44,11.72,97.86,76.1,São Félix do Coribe,80.59
292925,18595,113,Bahia,BA,RuralAdjacente,6.07690239311643,15.03,1.62,6.46,95.91,83.55,São Gabriel,81.71
292930,39500,224,Bahia,BA,IntermediarioAdjacente,5.670886075949367,9.969999999999999,12.74,15.17,98.96,85.24,São Gonçalo dos Campos,82.19
292937,10176,85,Bahia,BA,RuralAdjacente,8.352987421383647,21.68000000000001,35.17,13.65,92.64,81.18,São José do Jacuípe,83.96
292970,16003,116,Bahia,BA,RuralAdjacente,7.248640879835031,21.26000000000001,24.27,4.55,94.25,60.72,Sátiro Dias,86.28
292980,10477,87,Bahia,BA,RuralAdjacente,8.303903789252649,18.48999999999999,28.18,22.11,95.96,73.89,Saúde,76.85
292990,46136,311,Bahia,BA,RuralAdjacente,6.740939830067626,10.83,2.32,8.68,96.39,74.75,Seabra,78.25
293000,9355,63,Bahia,BA,RuralAdjacente,6.734366648850882,21.59999999999999,2.36,7.51,98.21,58.88,Sebastião Laranjeiras,78.48
293010,74498,703,Bahia,BA,Urbano,9.436494939461461,12.55,60.88,3.69,97.92,91.33,Senhor do Bonfim,95.84
293015,34219,238,Bahia,BA,RuralAdjacente,6.955200327303545,17.81,3.19,6.82,96.75,38.33,Serra do Ramalho,89.48
293020,38145,211,Bahia,BA,RuralAdjacente,5.5315244461921615,18.06999999999999,36.45,13.05,93.98,74.87,Sento Sé,82.57
293030,17058,106,Bahia,BA,RuralAdjacente,6.214093094149373,19.42,0.95,25.55,97.3,49.19,Serra Dourada,58.8
293040,17982,142,Bahia,BA,RuralAdjacente,7.896785674563452,20.22,19.26,40.4,90.89,69.52,Serra Preta,58.26
293050,80409,626,Bahia,BA,Urbano,7.785198174333718,12.62,56.06,4.66,97.27,80.64,Serrinha,93.97
293060,13329,120,Bahia,BA,RuralAdjacente,9.002925950934054,20.56999999999999,4.21,4.48,96.62,86.75,Serrolândia,94.69
293075,13403,69,Bahia,BA,RuralAdjacente,5.148101171379542,16.13,30.98,12.48,96.13,55.17,Sítio do Mato,87.12
293076,14764,76,Bahia,BA,RuralAdjacente,5.147656461663505,28.19,32.01,12.54,96.27,75.28,Sítio do Quinto,72.27
293077,25470,193,Bahia,BA,Urbano,7.577542206517471,13.16,83.05,6.22,98.12,90.34,Sobradinho,92.09
293080,17048,125,Bahia,BA,RuralAdjacente,7.332238385734398,14.15000000000001,0.54,12.92,94.85,58.34,Souto Soares,73.33
293090,11974,81,Bahia,BA,RuralAdjacente,6.764656756305328,21.88,0.18,9.82,93.82,39.47,Tabocas do Brejo Velho,62.44
293100,20994,168,Bahia,BA,RuralAdjacente,8.00228636753358,21.17,18.99,46.44,97.02,49.12,Tanhaçu,47.61
293105,17146,106,Bahia,BA,RuralAdjacente,6.182199930012831,18.84,2.91,27.11,96.15,55.51,Tanque Novo,65.78
